code,label,split,project
"<?php class Input{ private $input; public function getInput(){ return $this->input['']; } public function __construct(){ $this->input = array(); $this->input['']= '' ; $this->input['']= $_GET[''] ; $this->input['']= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $legal_table = array("""", """"); if (in_array($tainted, $legal_table, true)) { $tainted = $tainted; } else { $tainted = $legal_table[0]; } $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input['']; } public function __construct(){ $this->input = array(); $this->input['']= '' ; $this->input['']= $_GET[''] ; $this->input['']= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $legal_table = array("""", """"); if (in_array($tainted, $legal_table, true)) { $tainted = $tainted; } else { $tainted = $legal_table[0]; } $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input['']; } public function __construct(){ $this->input = array(); $this->input['']= '' ; $this->input['']= $_GET[''] ; $this->input['']= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $legal_table = array("""", """"); if (in_array($tainted, $legal_table, true)) { $tainted = $tainted; } else { $tainted = $legal_table[0]; } $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input['']; } public function __construct(){ $this->input = array(); $this->input['']= '' ; $this->input['']= $_GET[''] ; $this->input['']= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $legal_table = array("""", """"); if (in_array($tainted, $legal_table, true)) { $tainted = $tainted; } else { $tainted = $legal_table[0]; } $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input['']; } public function __construct(){ $this->input = array(); $this->input['']= '' ; $this->input['']= $_GET[''] ; $this->input['']= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $legal_table = array("""", """"); if (in_array($tainted, $legal_table, true)) { $tainted = $tainted; } else { $tainted = $legal_table[0]; } $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input['']; } public function __construct(){ $this->input = array(); $this->input['']= '' ; $this->input['']= $_GET[''] ; $this->input['']= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $legal_table = array("""", """"); if (in_array($tainted, $legal_table, true)) { $tainted = $tainted; } else { $tainted = $legal_table[0]; } $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted += 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = (float) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php $handle = popen('', ''); $tainted = fread($handle, 4096); pclose($handle); $tainted = $tainted + 0; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
